T1url,id
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028138/session_1/anat_1/anat.nii.gz,0028138
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028139/session_1/anat_1/anat.nii.gz,0028139
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028140/session_1/anat_1/anat.nii.gz,0028140
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028141/session_1/anat_1/anat.nii.gz,0028141
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028142/session_1/anat_1/anat.nii.gz,0028142
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028143/session_1/anat_1/anat.nii.gz,0028143
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028144/session_1/anat_1/anat.nii.gz,0028144
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028145/session_1/anat_1/anat.nii.gz,0028145
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028146/session_1/anat_1/anat.nii.gz,0028146
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028147/session_1/anat_1/anat.nii.gz,0028147
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028148/session_1/anat_1/anat.nii.gz,0028148
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028149/session_1/anat_1/anat.nii.gz,0028149
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028150/session_1/anat_1/anat.nii.gz,0028150
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028151/session_1/anat_1/anat.nii.gz,0028151
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028152/session_1/anat_1/anat.nii.gz,0028152
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028153/session_1/anat_1/anat.nii.gz,0028153
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028154/session_1/anat_1/anat.nii.gz,0028154
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028155/session_1/anat_1/anat.nii.gz,0028155
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028156/session_1/anat_1/anat.nii.gz,0028156
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028157/session_1/anat_1/anat.nii.gz,0028157
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028158/session_1/anat_1/anat.nii.gz,0028158
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028159/session_1/anat_1/anat.nii.gz,0028159
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010001/mri/T1.mgz,0010001
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010002/mri/T1.mgz,0010002
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/RawData/NYU/0010003/session_1/anat_1/mprage.nii.gz,0010003
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010004/mri/T1.mgz,0010004
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010005/mri/T1.mgz,0010005
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010006/mri/T1.mgz,0010006
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010007/mri/T1.mgz,0010007
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010008/mri/T1.mgz,0010008
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010009/mri/T1.mgz,0010009
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010010/mri/T1.mgz,0010010
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/RawData/NYU/0010011/session_1/anat_1/mprage.nii.gz,0010011
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010012/mri/T1.mgz,0010012
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/RawData/NYU/0010013/session_1/anat_1/mprage.nii.gz,0010013
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010014/mri/T1.mgz,0010014
https://s3.amazonaws.com/fcp-indi/data/Projects/ADHD200/surfaces/freesurfer/5.3/0010015/mri/T1.mgz,0010015
